timestamp,ax,ay,az,label
2.311,-0.7094,-0.1748,-0.1796,walking
2.367,-0.7839,-0.1992,-0.1354,walking
2.413,-0.722,-0.478,-0.2384,walking
2.473,-0.8744,-0.2734,-0.2942,walking
2.527,-0.8671,-0.2145,-0.4425,walking
2.580,-0.4828,-0.7601,-0.6915,walking
2.633,-0.8356,-1.0355,-0.6764,walking
2.681,-1.2487,-0.5509,-0.3395,walking
2.743,-1.3933,-0.0984,-0.3057,walking
2.798,-1.1447,-0.3978,-0.5823,walking
2.841,-0.7991,-0.986,-0.5894,walking
2.904,-0.4468,-0.0959,-0.0465,walking
2.955,-0.2993,-0.1117,-0.213,walking
3.013,-0.2781,-0.3503,-0.2145,walking
3.061,-0.5939,-0.5232,-0.8083,walking
3.120,-1.3456,-0.6664,-1.2552,walking
3.174,-1.3403,-0.8143,-0.9193,walking
3.228,-0.6331,0.0862,-0.4176,walking
3.268,-0.5356,-0.7767,-0.1025,walking
3.332,-1.1226,-0.8413,-0.3096,walking
3.389,-0.7753,-0.304,-0.3359,walking
3.442,-0.6245,-0.3114,0.1328,walking
3.499,-0.6237,-0.2883,-0.2574,walking
3.545,-0.7039,-0.3295,-0.2432,walking
3.605,-0.9003,-0.4548,-0.3879,walking
3.650,-0.8357,-0.4791,-0.3738,walking
3.713,-0.7295,-0.6976,-0.4026,walking
3.759,-0.8414,-0.9644,-0.2988,walking
3.822,-1.2605,-0.4031,-0.207,walking
3.877,-1.4539,-0.1322,0.1407,walking
3.923,-1.1078,-0.4949,-0.4198,walking
3.981,-0.8457,-0.7557,-0.511,walking
