timestamp,ax,ay,az,label
4.080,-1.1694,-0.4938,-0.182,running
4.133,0.0842,-0.4083,-0.0836,running
4.186,0.7537,0.2319,0.057,running
4.238,0.3055,-0.0437,-0.2069,running
4.293,-0.8715,0.2365,-0.3478,running
4.344,-3.9995,-0.9927,-0.1617,running
4.400,-1.5164,-0.8591,0.063,running
4.452,-1.4338,0.1633,-0.0699,running
4.504,-0.028,-0.5634,-0.7454,running
4.558,0.1086,-0.4899,0.2063,running
4.614,0.3613,-0.0386,-0.5088,running
4.664,-0.7366,0.0193,-0.131,running
4.721,-3.391,0.2625,-1.9049,running
4.773,-1.9352,-0.1886,-0.4728,running
4.826,-1.0029,-0.6656,-0.2241,running
4.877,-0.0591,-0.0035,0.1066,running
4.933,0.4778,-0.0223,0.1112,running
4.985,0.2363,0.4844,-0.3085,running
5.039,-0.9756,0.1616,0.0138,running
5.093,-3.9475,-1.0548,-0.764,running
5.145,-1.6835,-0.8392,0.0435,running
5.196,-1.7456,0.3905,-0.1121,running
5.253,-0.588,-0.3311,-0.2725,running
5.307,0.0625,0.0564,-0.4683,running
5.359,1.2786,-1.3766,-0.4762,running
5.413,-0.0885,0.2833,-0.083,running
5.466,-3.2401,-0.9086,0.5803,running
5.520,-1.9722,-0.3864,-0.5203,running
5.573,-1.7003,-0.5338,-0.29,running
5.628,-0.5878,-0.3223,-0.1495,running
5.680,-0.124,0.0065,0.0504,running
5.734,0.9264,-0.1604,-0.0557,running
5.788,0.1047,-0.6218,-0.1241,running
5.842,-1.8212,0.3248,0.0232,running
5.894,-1.2712,-1.6522,0.0354,running
5.946,-1.2578,-0.6732,-0.0435,running
6.001,-0.7896,-0.0021,0.0425,running
6.056,-0.1066,0.0563,-0.3992,running
6.109,1.0223,-0.9447,-0.2358,running
6.160,-0.2148,0.6488,-0.2324,running
6.214,-2.3055,-1.204,0.5979,running
6.269,-2.4155,-0.3318,-0.7231,running
6.322,-1.2384,-0.1478,-0.0756,running
6.376,-0.4512,-0.0973,-0.1211,running
6.428,0.3594,0.0247,-0.01,running
6.483,0.6597,-0.3033,-0.4243,running
6.535,-0.7025,-0.2528,0.0635,running
6.590,-3.9995,-0.4487,0.291,running
6.641,-1.6869,-1.0398,-0.0177,running
6.694,-1.8009,0.3988,0.098,running
6.746,-0.651,-0.651,-0.4595,running
6.803,0.3193,-0.3126,-0.5953,running
6.854,1.5222,-1.3591,-0.5919,running
6.911,-0.3781,0.1946,0.3262,running
6.963,-3.9974,-0.4495,0.3009,running
7.017,-1.9674,-1.2218,-0.7638,running
7.070,-1.7334,-0.7008,-0.5208,running
7.125,-0.3402,-0.052,-0.0243,running
7.177,0.168,0.0731,0.1803,running
7.231,0.6575,-0.041,-0.3069,running
7.285,-0.0796,-0.153,0.3502,running
7.337,-3.9525,-0.8832,1.0979,running
7.390,-1.528,-1.6606,-0.2831,running
7.445,-1.5533,-0.1364,0.2535,running
7.497,-0.7438,0.1295,0.0104,running
7.553,0.0255,-0.0039,-0.3751,running
7.604,1.535,-1.2209,-0.2428,running
7.660,-0.1796,0.0646,0.0292,running
7.713,-2.7394,-0.6012,0.1666,running
7.766,-1.9222,-0.6407,-0.4819,running
7.819,-1.8472,-0.4934,-0.1945,running
7.875,-0.4163,-0.2928,-0.0808,running
7.925,0.2551,-0.0275,0.0947,running
7.982,0.6375,-0.0939,-0.0138,running
8.033,-0.2384,-0.2415,0.1151,running
8.086,-2.2144,-0.1953,0.8683,running
8.141,-1.8566,-1.348,-0.2365,running
8.193,-1.6755,0.4933,0.4824,running
8.245,-0.8856,0.2728,0.108,running
8.303,-0.0638,-0.3455,-0.5339,running
8.353,0.7109,-0.9082,0.2565,running
8.410,-0.1044,0.6698,-0.4087,running
8.463,-2.4301,-0.7598,0.1265,running
8.517,-2.4646,-0.2612,-0.7292,running
8.571,-1.7756,-0.3059,-0.3217,running
8.625,-0.5999,-0.351,-0.1719,running
8.679,0.33,0.0878,0.3333,running
8.732,0.9219,0.3044,-0.127,running
8.785,0.1578,-0.5475,0.2202,running
8.838,-2.0146,0.4939,-0.4569,running
8.891,-2.5088,-1.3361,-0.2975,running
8.945,-1.7391,-0.2853,0.5732,running
8.997,-1.5514,-0.2402,-0.0844,running
9.050,-0.8232,-0.124,-0.1495,running
9.101,0.2667,-0.3005,-0.3861,running
9.158,0.6482,-0.8379,-0.1503,running
9.210,0.2246,-0.1837,-0.2231,running
9.264,-2.4961,-0.5189,-0.1373,running
9.317,-2.1742,-0.2332,-0.3268,running
9.369,-1.8236,0.0513,-0.1383,running
9.421,-0.53,-0.5724,-0.2393,running
9.477,0.0391,-0.2369,0.0411,running
9.529,0.5231,0.0892,0.1591,running
9.584,0.0084,0.0304,-0.6913,running
9.634,-2.0647,1.1802,0.9617,running
9.691,-1.6132,-1.2371,-0.3917,running
9.741,-1.4475,-0.3302,0.2715,running
